0H 6H 24H 48H 120H
ENSMUSG00000031722 0.0659006302511439 0 6.14115166320066 10.3762319118481 3.21921121265901
ENSMUSG00000025175 12.8841976719895 7.24241730409797 1.83363598009237 2.26974536470124 0.704388393623609
ENSMUSG00000002111 0.642561373443381 0.580276594117059 5.49506867652567 12.4131653122215 15.8511045258606
ENSMUSG00000034957 0.555033270515486 2.5891526182346 3.47770250686828 5.50598473649975 15.3389443482049
ENSMUSG00000048636 4.0633600457915 3.45909431683692 7.04626859514327 13.7509111933771 13.2555836267022
ENSMUSG00000057933 0.0648748604831981 2.93539366017365 18.0878792360139 6.21666925372562 0
ENSMUSG00000038608 1.09228601622439 3.79532137078023 4.23452714958018 6.35710640501025 21.7857666225667
ENSMUSG00000022126 0.015830951950405 0.50832532117008 10.5909078932083 5.72666888454701 0.243358277533661
ENSMUSG00000031504 0.989141053505213 13.0513580413885 7.55473713827832 10.467591930155 7.67241394634803
ENSMUSG00000024300 0.828623897253059 1.43744292975485 5.39226039894782 10.1478231958394 18.5764792463203
ENSMUSG00000042759 1.00687309455222 2.24459889929949 6.80818467766949 7.58224031826326 16.4721366503204
ENSMUSG00000022112 11.9164852037456 20.9441213332803 2.62941776716988 0.676106617376066 0.0401452050036795
ENSMUSG00000029915 0.313456781067363 0.255092504397962 5.61647094703307 22.3680496245472 10.125924652201
ENSMUSG00000021457 1.03166706357975 3.35960140192584 12.5616664405785 19.5866938786592 29.7133378739621
ENSMUSG00000047180 0.351512023913266 2.98962814730917 6.09073073605799 5.74786130542615 11.9087022565861
ENSMUSG00000039997 0.33485237073104 5.99684575085495 10.1665627699149 6.40392166829451 3.71382484554598
ENSMUSG00000035692 0.4873341439596 1.62624631594807 18.0454424435191 9.59367018835621 2.27475186219105
ENSMUSG00000018008 1.50469244736008 2.98400313180658 10.7827111967949 20.138378031245 25.1112528662201
ENSMUSG00000022367 0.428173835688346 0.517379203466092 4.80682503962795 14.6981134893602 19.3906133074106
ENSMUSG00000048163 0.461570682799567 1.66790468162408 6.10912470652995 15.3004804357438 9.67444354844218
ENSMUSG00000032135 4.41202405759877 8.4230365180124 6.63651006658401 14.851932093244 21.6222477017229
ENSMUSG00000024679 0.43975162195037 0.334859740197014 3.07893896303289 13.6737960692995 6.41661241053078
ENSMUSG00000094845 0.574156385548172 3.18250333935335 2.24359413393589 4.92559689089456 15.5572458249622
ENSMUSG00000033220 0.699801542976078 0.383344245424555 7.21587824291824 26.0883722477442 10.0950696701032
ENSMUSG00000028337 0.79162557073236 1.39869210461753 3.59299462043025 10.2695388968127 12.6905858663588
ENSMUSG00000024538 1.10549261700786 1.8381186853168 4.22014368227605 8.16368449902162 20.3745141924638
ENSMUSG00000002847 0.184421099580557 0 1.33726048663143 4.95950644532779 11.4681620714314
ENSMUSG00000043895 1.19010234482835 1.9981935059821 8.45186986614365 10.1730271856445 11.5746164172975
ENSMUSG00000028037 0.359953239146044 1.07939613217828 20.8874517853302 5.7192385589604 1.38139121614751
ENSMUSG00000025780 1.19896114164434 0.551695266047075 4.01734300145822 4.02675440420166 20.8132875452605
ENSMUSG00000030789 0.244782352755617 0.184575649867721 2.07709577700446 13.5884022596245 27.9390746666394
ENSMUSG00000028972 0.184094517207795 0.373503190983067 7.08594826485781 11.1017191786897 14.2320057420826
ENSMUSG00000043740 0.11305009630649 0.100461445128016 4.20863151169022 11.3941279977142 3.64093377499786
ENSMUSG00000070691 0.220734841121559 0.677574986507403 1.72747009333277 5.19366249620885 14.2998333240737
ENSMUSG00000019256 4.41836071286406 20.285724530649 16.2586772861475 18.7920860723752 15.0300952455148
ENSMUSG00000040653 0.405096335171053 2.01394616094918 2.82032957820589 9.69991509406349 9.94917514496563
ENSMUSG00000022479 0.905089448740234 2.11524424777034 4.42848645938094 18.8427833001286 8.31531906003903
ENSMUSG00000045382 0.767665084003633 0.819216795325059 4.61787495025413 9.63341620921834 6.13996785548442
ENSMUSG00000011256 0.891338599686003 1.30633823831074 6.49643066414009 7.34201284316274 18.8683057297178
ENSMUSG00000034116 0.828704641745983 1.55346181092451 7.54533961551 8.44904901295571 16.993827382749
ENSMUSG00000054404 0.742760078638431 2.40358969994722 12.4200266476611 17.4523786907759 7.26619174913036
ENSMUSG00000042190 0.921141283513437 0.0845843345172523 1.83399811322477 10.8229909041601 16.1914375601174
ENSMUSG00000079227 0.506081423540158 0.0897619078092783 4.31067189949296 14.4244329350867 12.0439325031
ENSMUSG00000049130 0.764261902007823 1.21335330747445 8.15621104750756 27.8045879786503 7.51391161900657
ENSMUSG00000020865 0.542727580538515 0.39903644655891 2.49064545163363 10.0675860054678 13.6613236164575
ENSMUSG00000040552 1.85422192204722 0.924123583018823 3.40113236334243 17.969635355032 16.4396552283394
ENSMUSG00000023232 0.679016028674272 1.6698674113283 5.52039427051834 18.0339871935816 17.2686063987819
ENSMUSG00000027435 1.80301431374531 2.73709135083104 8.19076933434377 25.1832447089581 18.8848965936508
ENSMUSG00000020143 1.97974353965104 4.17880032109304 5.35226093134513 9.82455749333203 22.058142995413
ENSMUSG00000035697 1.0490518584537 4.12619197960646 8.78676442278503 13.2876549199285 18.5588037887263
ENSMUSG00000063632 0.979225715878829 14.8689729444457 3.43554464982383 4.85774415649327 14.6627706802803
ENSMUSG00000059146 3.12511341431686 6.20410141891261 13.7730114617925 10.8858234658202 20.4030681766112
ENSMUSG00000057346 0.674720667787127 2.36709560970168 7.91797196195581 4.6545853473511 11.7941523831701
ENSMUSG00000022385 1.28789834939947 0.418539351900575 4.51339163969113 18.5631004531975 3.07063744980882
ENSMUSG00000026535 0.110060476703033 8.05836270718994 9.02947448420345 1.81927561033259 1.42629303768982
ENSMUSG00000026979 0.922494055519955 0.84856854010759 5.89953714746161 10.641763067251 9.36405085069408
ENSMUSG00000027315 0.217110960023087 0.360410714410105 1.70032432680209 3.04910364248325 17.7837066387962
ENSMUSG00000025044 1.06137923322971 0.834839582482164 5.65440972504607 32.3246782722632 17.5912365833819
ENSMUSG00000112148 0.282599821343468 0.352041030203556 6.6559711296968 9.44652703646561 5.47324015113238
ENSMUSG00000036480 0.218647140203193 0.225428394236445 13.9070410936381 11.4285383476498 2.02509854284466
ENSMUSG00000042265 0.0327899694460733 0.422217203036953 4.87541487249015 17.6392296817702 4.25808676125428
ENSMUSG00000022831 2.55979845436241 4.37203127397123 7.08787274206876 15.5366829982782 18.9742103643327
ENSMUSG00000056973 9.67349716189656 7.28664684621084 1.60545367220025 1.59433384151273 0.463955644735464
ENSMUSG00000028019 0.500693314797977 1.88672931559474 1.68161521824012 7.5346767528819 31.4118245068121
ENSMUSG00000001348 0.133205886968406 0.374059927656897 0.840841203833313 5.54255349869323 21.2786556742572
ENSMUSG00000037731 0.579771387752723 0.325908236544509 5.95722116091756 7.37577131874938 9.9743950437929
ENSMUSG00000058818 0.253435829778314 0.421492259033298 5.56404836937273 10.9876039505604 12.4869103681583
ENSMUSG00000074923 0.584735155176858 15.7102441150571 3.13840957471329 2.31997988307956 0.410192546387725
ENSMUSG00000002699 0.451257204353895 1.67624726320908 4.61815437094715 8.45341456584908 8.59673136868104
ENSMUSG00000074652 9.68402586906894 17.4549494375656 3.43447687375496 0.878830650058667 0.781537572734025
ENSMUSG00000060063 0.44835929418952 0.733868986364972 3.36800249603956 14.0316194371133 3.74123858007984
ENSMUSG00000027985 3.1753677402269 4.92216395888844 3.18577989528322 5.23485667834309 30.8466453563396
ENSMUSG00000015880 1.44831521215275 0.663597131865429 5.44881126814416 17.4331920429893 3.08968293936872
ENSMUSG00000027555 0.263608239190054 3.09948523079199 9.72413711408623 15.00792739671 2.53944683697666
ENSMUSG00000024965 1.50146686599367 5.28927179301332 2.57072189889611 10.4373085658987 15.3745902798023
ENSMUSG00000028873 2.06079022901071 1.88060892681751 4.8545924811979 19.4036155268712 2.50454420885897
ENSMUSG00000022504 0.1797370330739 0.406796388924077 0.750345026712866 2.12558777873579 10.3875422566768
ENSMUSG00000017002 0.0659563821323613 1.64176516416529 2.90528404486456 11.0971460762021 0.0798233909804711
ENSMUSG00000027514 0.325437786423476 1.09273902435865 11.1087398254461 7.54939267490008 3.42087751789546
ENSMUSG00000034906 2.35883470647265 1.24365786713888 6.68227656959078 21.6031919768312 3.79814741271635
ENSMUSG00000031994 0.309921569166148 4.7010579535279 0.580389655550634 1.49629449941183 22.421181240413
ENSMUSG00000026866 10.7309176027048 4.40187118296065 0.840806140196804 0.496752223998168 2.96735511866912
ENSMUSG00000035557 0.205027504111691 5.03048142595415 11.0084554162638 4.53872054466624 1.99748470226291
ENSMUSG00000036111 1.46815815614245 3.94002536676539 5.80424732255832 8.02197765143711 15.0691038147675
ENSMUSG00000052316 0.137653461079842 2.54964388322596 2.63656606257687 0.391606635761503 12.7493843705374
ENSMUSG00000026278 0.506508327393178 0.365411315621146 2.21552320153123 3.09818416281797 12.005220700921
ENSMUSG00000036913 9.56596324432449 9.87930032024986 3.58056496578776 1.47360829818798 0.509446170819901
ENSMUSG00000032690 0.692268689930511 0.788166289552514 12.4427984571418 12.2880741183209 2.27808403280822
ENSMUSG00000073490 1.14349234546957 1.10438680321168 5.83497222959613 10.6148731542119 8.70027209699831
ENSMUSG00000020717 0.814090906338246 3.65723177923119 3.3702195015367 10.2134767016685 8.22030487781777
ENSMUSG00000004814 0.111417738433116 0.563700478154714 3.11384475074631 21.8248623152488 12.1323711328912
ENSMUSG00000021765 0.913893855537745 2.31269050101213 1.94017934769247 7.50190228385244 32.8567417687364
ENSMUSG00000067219 1.67773449018226 25.2244370121185 9.27753535782091 8.6329722019425 3.12743538560489
ENSMUSG00000030867 1.55294710634556 0.640835921883514 1.84690235507291 25.220596550184 2.93338737366614
ENSMUSG00000022371 0.648125343358553 0.41357195279597 0.519631598816692 4.76302360604357 19.4111528227494
ENSMUSG00000042489 2.55526742971691 2.44558193967031 19.3901759978137 16.5344634742973 4.62503586211891
ENSMUSG00000057604 0.380301165444314 4.18963907378298 4.74839799554447 5.79217708757475 9.81725564426456
ENSMUSG00000090958 0.611367780973314 1.20874952349296 0.956448268034601 7.41016611466226 15.7427741903254
ENSMUSG00000029084 0.610787129270952 0.65831398248013 2.22637147239961 10.3680850078628 8.44781976721046
ENSMUSG00000024451 0.538587218817082 0.805471499790716 3.20285935499551 4.88148550501484 10.1418149732604
ENSMUSG00000026413 0.31301284876278 2.2708642341856 1.14564833776458 3.11214528228539 13.6855455155444
ENSMUSG00000047250 2.55561609821432 3.79474018756184 2.96621050972261 11.8632934637174 18.9192333770463
ENSMUSG00000052160 1.93092209283108 1.9772980858671 1.39897596379572 7.07329580849406 13.9426926446616
ENSMUSG00000109051 0.446341070657569 14.8895779125871 1.71358221447622 0.0225800146244121 0.742750926491915
ENSMUSG00000037868 1.25286043414263 24.260471300489 15.0211828588038 10.9884013981067 13.638998075237
ENSMUSG00000033777 1.39907381357065 0.997465093773543 9.22851781901131 23.7690546731781 8.2151623155391
ENSMUSG00000024521 0.512034754852145 2.347464297419 1.80652151878785 2.04698499027095 29.2747882343459
ENSMUSG00000030074 0.784901775456901 4.56052377785067 6.88936134956984 13.2927908066261 8.25443996838425
ENSMUSG00000021903 1.88918540974745 3.03380762260269 8.07079412823603 15.3359862093892 6.23562449424275
ENSMUSG00000001403 1.60496742061103 0.942776860865063 1.96115109308741 31.1126026727246 2.32321429815277
ENSMUSG00000027611 0.411199042545735 11.8649148805006 1.82269632236503 2.52656549810336 1.53504077945851
ENSMUSG00000000682 0.552986522953845 0.379644250510155 3.32389680927011 14.1261590326145 5.36808930118788
ENSMUSG00000032218 1.81010676759077 2.72585156565994 1.51267870036539 25.4804446498452 3.61973381612111
ENSMUSG00000030220 0.901620698626167 1.23137001871799 3.04686246289977 16.9594537554192 8.06634336977565
ENSMUSG00000034311 2.53126792897233 1.25776276442361 5.29627697412964 20.802412492365 3.92082055313918
ENSMUSG00000024056 1.11594182247334 0.336696914696732 3.14478798574296 11.1996266979219 2.87971244477731
ENSMUSG00000048865 1.10502317721566 1.35348711243244 5.28537603785435 9.34509556351166 25.309395851042
ENSMUSG00000038147 0.560205790351733 1.13458809621532 4.09678726440284 6.92158284092777 16.5508479287014
ENSMUSG00000029372 0.064551222115353 4.10474368027575 2.22159885263563 15.4903685990208 1.65437089197761
ENSMUSG00000004730 1.56109478919844 1.03149675027531 1.87493972081113 6.40768409522553 14.7968580231106
ENSMUSG00000026787 2.92658599542233 4.76342147323407 9.72807955909991 9.47505435011133 23.1545711721685
ENSMUSG00000053647 0.609946447811981 0.866660518236634 1.9377443225429 8.59313594874562 20.0302523955916
ENSMUSG00000027496 1.77343418024821 0.918037308475532 2.58604880230031 18.1626526650896 3.04874126696924
ENSMUSG00000036356 0.51575236712292 1.01706201189312 2.01636952236359 4.04808802825674 12.9274457271663
ENSMUSG00000032024 1.39590540365613 8.95984623534468 18.9903271463136 25.4368928493226 7.16248439314579
ENSMUSG00000037544 1.52054189897805 0.608116464127216 4.35865603735616 19.4319473115367 3.60468108103275
ENSMUSG00000000394 1.09773184701998 13.5423122953425 11.8943693249365 19.9307191668661 11.6592044474203
ENSMUSG00000079012 0.31910682400316 0.200018721888438 10.3025115027307 31.3768022742626 0.0827049617846271
ENSMUSG00000022372 0.706853892459094 1.94585433218919 5.1114630982589 16.39190751872 10.3754783105876
ENSMUSG00000033854 0.267607729727573 15.7381998394464 1.32397398699097 0.869276611035523 0.487093375966064
ENSMUSG00000051378 1.47993949412068 0.475862049866148 2.40717536707938 12.9877924546964 1.50073418215542
ENSMUSG00000032089 0.815293602652465 2.08671481676615 3.55522571471467 7.78068627146867 13.9664391832449
ENSMUSG00000063286 0.647682148433336 1.99736958030549 8.91575753552387 7.78354124842071 7.53080918549807
ENSMUSG00000017716 1.92086849444636 1.5371042551569 4.10568913227882 18.8083812366932 2.50148105660074
ENSMUSG00000041449 0.638652665169979 1.32663251731865 5.88366220404721 10.5608287229679 1.44142950377397
ENSMUSG00000041431 1.71407147121147 0.890441659638247 1.69095315495646 17.3174301888213 2.15981472512559
ENSMUSG00000039851 1.61534928473663 24.7384537825807 2.69168075150321 5.95110569390836 0.0404575268465243
ENSMUSG00000044303 0.405971405046664 0.420483775694048 0.907672651821221 1.00288284718206 15.6577355676101
ENSMUSG00000020897 1.51732168440442 0.916330557576261 4.65291990521883 20.8855607156581 2.77980869886809
ENSMUSG00000040204 1.01248334145225 0.6343495130653 5.38293403798273 17.4643111586423 2.15037234563825
ENSMUSG00000066363 0.279317950751637 0.556601084451779 6.1305727660107 29.9269759659015 0.160776965236945
ENSMUSG00000091956 0.0840410378114882 14.3679135886172 0.196665658679277 0.0896250657715797 0.183786599969337
ENSMUSG00000116657 0.933457214125859 21.9004335752376 3.2735147046335 0.521685562792703 0.60473284686843
ENSMUSG00000035273 0.747078908570093 4.06821999643368 4.48320613478855 12.2050690171918 3.01507538737808
ENSMUSG00000035683 1.81732350924037 0.700549995050454 4.23071475126457 17.6854949417188 1.53256435730505
ENSMUSG00000025574 2.2871152833363 1.97669341091266 6.58704927205978 14.0796333172476 2.83825372714798
ENSMUSG00000020808 1.60087039308454 1.13043947066053 2.63490123355943 19.1520252253138 2.14431999643069
ENSMUSG00000028678 0.864037912139931 0.452103695632241 1.49884493409841 14.5219593921827 2.0944954691891
ENSMUSG00000019846 0.391273228638001 0.188726203513232 0.930142279831964 2.77040542968577 11.8080682622676
ENSMUSG00000038530 17.1355638979583 4.76274878443894 3.21617488116877 6.61306162873944 0.431268976883881
ENSMUSG00000027379 2.07257727310655 0.747864251065406 3.06303292174752 27.7759308434326 2.00039824623816
ENSMUSG00000024989 1.13902226979696 0.99203830294317 3.01231842536299 14.9696178234309 2.67404888348371
ENSMUSG00000000031 0.229169624152662 0.16267202223393 2.82373416800327 12.5306558038145 14.6201721278122
ENSMUSG00000032254 4.23587326955273 2.7585393908787 5.32412228535208 32.6135266999903 4.95309451886598
ENSMUSG00000098112 0.648767208091618 1.46473983381083 2.14752233759795 5.81749992963853 18.0420926430396
ENSMUSG00000053846 1.37218272510425 16.9754151949447 3.72223748371057 2.23289220468027 0
ENSMUSG00000112307 5.98351624469096 17.6700715698236 2.00678311614455 0.022682739907105 3.44626500735061
ENSMUSG00000074782 0.301302580313968 1.1085523690346 1.43978267371795 1.92862041580838 17.4894348299634
ENSMUSG00000045545 0.0296746677605646 0.482063435744933 1.21040795173488 1.77972207464082 14.5249084828328
ENSMUSG00000105846 2.37003155721881 12.3259048646812 1.86964253732586 0 1.7386760792966
ENSMUSG00000040133 0.61840060407051 0.387616971050307 1.36479442190273 4.03670437485359 12.6471207540841
ENSMUSG00000028339 0.489889586488878 0.822572020220348 1.6153828608331 3.03075816336724 17.3006024860997
ENSMUSG00000024227 10.5336471503405 22.6454464024656 9.68401345165831 7.19630644894047 0.155847130885406
ENSMUSG00000020330 2.75262998780442 0.731890585591264 3.48763325359141 24.1867401907616 3.24595733656415
ENSMUSG00000015957 1.34792827639869 10.7541521817092 1.63735325389388 1.56466174723514 8.3210861502746
ENSMUSG00000046179 1.22962928998264 8.87303838075528 6.25784299240707 14.152507470761 2.93545251746655
ENSMUSG00000034829 7.96397192525057 15.182991577243 6.31465326956897 5.0374331342019 0.122578761657169
ENSMUSG00000025425 1.27445459623452 6.06433874260664 4.17999781984911 8.63788049846397 5.9525972845044
ENSMUSG00000049539 4.16750482018363 5.88930074651223 12.2444174180172 0.270745130536376 4.60548890491646
ENSMUSG00000028031 0.941347611340356 0.697660809461594 0.694565086232368 3.34553747905108 24.4486452962288
ENSMUSG00000025945 6.62452861849919 16.7085546054561 0.229663577942744 0.0892063953793131 0
ENSMUSG00000091017 0.368365618311163 13.568941300018 0.154756073652747 0 0
ENSMUSG00000023886 0.587062319722956 4.26627348946034 0.827475309281823 1.10882079019875 20.1720984873636
ENSMUSG00000031492 4.64831385428135 13.7974869926463 4.12988876741924 2.53706552386076 0.0392900020224341
ENSMUSG00000029671 0.7150905749154 12.4096677419556 3.50200827315064 19.1466005986396 1.22360861169001
