0H 6H 24H 48H 120H
ENSMUSG00000069516 9.87916365616256 6.88215476241852 24.9683203615932 116.313100954081 222.511682961866
ENSMUSG00000053560 9.45693086782763 224.50853779265 32.8049436847035 17.7312931712694 39.4388429007094
ENSMUSG00000046879 6.14292917366952 123.17398648355 33.8999068947935 49.6599208977069 12.7297118599343
ENSMUSG00000031375 23.4501028576043 11.0705024240018 19.6686804977521 95.3794592591583 180.588971175228
ENSMUSG00000031762 9.63393284713496 223.816503858462 156.773327372523 154.545601273902 7.97729013345924
ENSMUSG00000032401 164.412036636802 67.8202562128401 48.8353675003987 46.3819927521592 10.0198529305664
ENSMUSG00000026204 22.4427765044954 23.7763528608863 29.9625273719423 61.704269744551 285.411646466973
ENSMUSG00000026043 0.826495408796511 0.434466886916888 6.72265632726231 44.3319646702189 222.547669347335
ENSMUSG00000020914 21.1360823466702 12.5193381616697 44.9615581156047 170.34192573868 24.8237698133759
ENSMUSG00000025952 293.921832725185 133.28386844896 35.460832809504 12.6635705199695 0.366657010753574
ENSMUSG00000024912 13.2043781461439 234.013700305644 69.6952535882569 17.3626147584283 7.73116381619482
ENSMUSG00000067299 258.272106007943 132.717459004721 35.4033690235506 2.26287097486447 0.0742779515569594
ENSMUSG00000073658 324.958512961377 105.690158816657 55.9583617036185 11.4332495962146 0
