gene_id	WT_0H_DBI_7	WT_0H_DBI_8	WT_0H_DBI_9	WT_24H_DBI_10	WT_24H_DBI_11	WT_24H_DBI_12	WT_48H_DBI_13	WT_48H_DBI_14	WT_48H_DBI_15	WT_0H_DNA2_22	WT_0H_DNA2_23	WT_0H_DNA2_24	WT_120H_DNA2_25	WT_120H_DNA2_26	WT_120H_DNA2_27	WT_0H_DNA1_28	WT_0H_DNA1_29	WT_0H_DNA1_30	WT_6H_DNA1_31	WT_6H_DNA1_32	WT_6H_DNA1_33	WT_24H_DNA1_34	WT_24H_DNA1_35	WT_24H_DNA1_36
ENSMUSG00000030774	3.37961487333993	3.35538644481722	3.58213207524759	4.93691130810574	4.70488209444401	5.28301849212563	5.24759873523519	5.03780286006083	5.56146852682804	0.386438678600673	0.627945540295222	1.43288366518628	5.84462688429991	6.06265435709003	5.57824321850269	3.29016636863198	3.22846653795105	3.37788684667234	4.04775110207029	4.14549118543675	4.22649744192703	4.86462375165792	5.48304271912319	5.04635183021546
ENSMUSG00000034595	2.83436136160037	2.99249230654944	2.49218123417803	5.231514864992	5.73015334597476	5.316521660661	6.00687748233337	5.45514595958692	5.82381940625091	1.81669482896869	2.50341463487566	2.36425928148268	6.47630233676224	6.96909569645516	6.47026883005995	4.13279291403192	3.65040319295983	4.08678684403217	5.59414897178512	6.37844334489943	6.09030434068123	6.46655301368073	6.78824383501855	6.20715189781991
ENSMUSG00000002602	5.56253008060461	5.70600899749822	5.71370854966824	9.17906491947458	9.12580442554342	9.34378933833859	9.18097068607372	8.45892336735609	9.33857390616839	2.73348346635712	3.25973278589457	3.7965351063409	9.40922277119973	9.62828300133729	9.14679341998047	4.56544605768044	4.3945794369913	4.99132104677331	4.69492749312077	5.684247503806	6.17226149317847	9.32347643515669	9.43309609515415	8.96915034136411
ENSMUSG00000048612	5.98165100227248	5.91941863574726	5.80511195727147	8.61849158329991	8.96177843061821	8.97011508027382	8.54596310705291	8.17867114237902	8.53107723514103	5.7745627532158	5.865843634896	5.91433089475866	8.7721265645908	8.92699530642833	8.45480664307587	6.78871546560986	6.16950879061313	7.17465381584479	7.77103002605679	6.98649724449813	7.24643854024894	9.16022119215315	9.18881771896174	9.16506504489173
ENSMUSG00000042804	5.24616088806909	5.16926612696449	5.1939672997715	6.23943476840764	6.55400672889313	6.46488183414924	6.84476610263495	6.8370355608315	6.77864092088227	4.3551095533751	4.21627614470343	4.59442752787262	8.19057555873169	8.16508145411061	8.16158621781185	4.26063630062827	4.82948019519926	4.59481507177797	5.27441621629352	5.13779753007353	4.53262921869808	6.03658769579457	6.00775058325589	6.22854463335376
ENSMUSG00000037820	2.78846187583229	3.05556442874456	2.69697637506069	6.66512490059969	6.54237933736432	7.13416794070232	7.98401519519749	7.26031725372878	6.46002793792785	1.23252792974748	1.71464608789237	2.26274033395094	6.57874647292239	6.82353729566495	6.26924673163809	2.38416229772749	2.24897892356792	1.64078873932674	3.15970679268222	3.57473973547553	3.35590612858652	6.52484908527918	7.21114865500405	6.10149274628698
ENSMUSG00000055003	7.02534202043436	6.61588348180109	7.00767622901553	4.74884816523881	4.17673798888917	4.60284462280362	4.04919515418403	4.42064530840905	4.08739195392989	5.94904881566517	6.08929585261253	6.21764321644063	2.29261121132156	3.06937646672121	2.26112503270381	5.72618376916497	5.49985779414202	5.53161958445844	6.50712231181811	6.47363147088161	6.37431486654009	2.463982654685	2.45643245461746	3.17217624318091
ENSMUSG00000046402	4.52757178075475	3.97375908016485	3.83728181038569	5.5538146263432	6.13346931460186	6.4561401736853	6.59801633191863	6.92715706023752	6.85432711999909	3.855018204362	4.1821756325922	4.29350188301929	7.23966252137476	7.49412335965988	6.95777791766813	4.1919350297593	4.64007990881037	4.06889625162797	3.86174927672842	4.0356870593301	4.30933223421023	6.79059123082085	6.78824383501855	6.86636222494762
ENSMUSG00000006800	3.63436511824268	3.39494545945441	2.32929150662864	5.37808367669504	5.78643885914188	5.83487574607254	5.86101898227878	5.84565634961665	5.83493366791036	1.38429238880785	2.12686061668369	2.36425928148268	6.55380931340824	6.35757368010975	6.03560874432264	3.10913998954014	3.07569063206612	2.05846626565658	3.49276052642667	3.28593604140345	3.04386841424321	5.08545164361663	5.14046081722791	5.90049255351049
ENSMUSG00000028063	5.2907434152388	4.86215308353619	5.2141186871826	7.57441140562233	7.77140789478531	7.71108053804398	7.51322732060214	7.41853228953633	7.89700299263644	6.48444371650182	6.52305112498799	6.33065745058165	8.58003604821402	8.67466140920721	8.31140719139385	7.36347930659547	6.48042998569216	7.16468629557051	9.63564379255933	9.75477763375689	10.3404693621745	8.90341503128048	9.36526337931059	8.91799640041652
ENSMUSG00000034640	5.85005075507717	5.35372940482697	5.62367267030005	5.63292808554691	6.30566937256382	5.97259634330947	5.65416227846851	5.5641711466138	5.72771159811023	5.56812763344198	5.76577777106662	5.81023500725392	5.91039777096388	6.10271425797285	5.79350665448992	5.97134993780346	5.80307933933805	5.89996058557113	8.50584245456396	8.27515721343914	8.54456211820007	5.63802275606015	5.76856742959245	5.74723353295957
ENSMUSG00000020607	1.1497415386565	0.176360166093052	0.417491644867411	4.49798106888552	4.63653146519799	5.17757147058567	5.26058546515045	5.01339886848169	5.36334491333566	0.0655825324120687	-2.89739239114692	-0.0731574024651667	4.84425782183847	5.36908646012535	5.04874772284502	0.422468304184462	0.947177729209634	0.855611496593432	2.51995861770209	2.88279572970898	2.6787887066791	4.4660393081068	4.34614650363003	4.6244902311472
ENSMUSG00000028364	2.84934231699112	3.16257934653207	2.734664497729	8.49102368566087	9.50071053272025	9.72813132578026	9.80102662856108	8.46624678154369	10.3754487641459	3.45304430243632	1.13531301058713	0.378973167622947	11.9636627021957	13.1041706662241	11.5342944413127	1.43484331500108	3.00491474265886	2.63394688948272	3.25952040659077	3.22052746232004	4.01243610303828	9.93938368067764	10.7911373118772	8.86076437606955
ENSMUSG00000022098	7.41526195451119	6.884333189744	7.56362648650143	8.68241104584276	9.02329918565923	9.41382592139145	9.77795368491891	9.23566603567574	9.71089617944424	7.50939422520764	7.4778764420541	7.59785688477804	10.8546462503379	11.0125849680644	10.7109216639506	7.24629985180595	6.89619323490485	7.52806758511041	7.61194365593681	7.20726528263395	6.99940679071389	9.27900316651113	8.95698777613772	9.18397863722254
ENSMUSG00000026193	4.31739264486592	4.22489347971117	3.78435365955241	7.24598423386243	8.32942918247746	8.83672320500882	10.3979414844007	8.84119134524717	9.73643383297788	4.77466517514789	4.05604579912474	4.44021800304309	12.415201618696	13.2810505030981	12.2010505188025	5.33643615145279	4.68353072647813	5.35833598116747	5.2258847851968	4.76314513599937	5.27176345322861	10.1609275510898	10.9002179177241	9.08988729160455
ENSMUSG00000032085	2.96389889171214	3.76316931091428	2.35371804430274	7.68608404263854	7.19582258169327	7.19772764887177	7.12948989850918	7.20616729462875	7.31222570560626	0.0655825324120687	-0.56284992822133	-1.44436274284974	6.81840497367444	7.76004374406887	6.65503782625193	2.76414578317748	1.98046977597981	2.09428315855225	4.7170431268851	6.23572780747371	6.85430062435512	6.93680697723175	7.60565518455698	6.04561212988392
ENSMUSG00000040711	5.63780247593542	5.33605488039961	5.4978139638579	7.8758102047712	7.97800621914256	8.05004300264174	8.43577920948707	7.64887239205978	7.87024302034463	4.91215007726919	4.71670233713419	4.86654412480974	8.07343678613989	8.41886485918305	8.03082522162018	5.10984362319096	5.65557472252066	5.50691709252649	6.45543864617573	6.10137458595016	6.45293695856957	7.38306012972237	7.46961364311875	7.26961574802969
ENSMUSG00000041773	1.19735515253021	1.82718398818281	1.07582359507156	4.30489445769345	4.21239426357081	4.01280556367394	5.23975021092157	4.04066960923408	4.74320775552916	0.648758009225302	0.00376521658376097	-0.261992816747908	6.15913270631884	6.52907495955404	5.99928991366464	2.16553166826375	1.4982706142029	1.66480874589627	2.51995861770209	2.60378265004304	3.2025395649642	4.28190772522614	5.31584891724833	4.32561273996455
ENSMUSG00000059248	5.36819665885205	5.80477295695475	5.24055669579916	7.35379981653315	7.71555687734439	7.63952978468587	8.00500331029154	7.74185960448362	7.82497417361089	3.16936263267404	3.56774053885881	3.7721132877372	7.89359824040249	8.21872548489226	7.63391248884725	5.00773310796287	5.76074758989999	5.10760837973083	6.26892159137969	7.2787976899213	7.26868970477075	7.57724780485847	7.85226729546108	7.72618639334955
ENSMUSG00000024907	0.0392548178715062	-0.125572365353743	-0.444363039297503	3.36026708564008	4.06415566281812	4.05972429336414	4.07294830756986	3.89465730743129	4.43774076637349	-0.347670153754631	-0.814986884969065	-0.0731574024651667	7.85607363825208	7.64869417935732	7.34546819274156	-0.203728265708943	-0.894757096005654	0.420449208614152	3.06631939437657	3.04272228152644	3.52257135399897	4.10030121349234	3.98375316339663	4.39949144296133
ENSMUSG00000006219	2.37757846829556	2.25024670055367	1.64970161101691	5.1888147693547	5.61719865273502	5.36269091802334	5.94225334777131	5.73806959683286	6.42368115670082	0.870639445470927	0.627945540295222	0.722707794018881	6.51674984639748	6.79665275729545	6.30581878701049	0.726681663317116	1.13565279536553	1.28556047403949	0.794624779907851	2.51108663556297	2.40514620359265	5.70918496651812	5.46812341830294	4.67919063573654
ENSMUSG00000031825	3.93045704556972	4.268141855484	4.51568708058821	7.56956542646825	8.12127441484593	8.39332672769648	7.46411102813175	8.22855264122281	7.61052144859254	2.67580237917657	2.41808448787836	2.78621684761576	7.16528042233471	7.97133113929896	7.19531842490257	3.8633272895196	4.25245203208722	4.17305593299435	6.31460002465783	7.27628514432843	7.42793218672418	7.19923703538749	7.80069149062349	7.92986931254667
ENSMUSG00000039405	2.02854318575195	2.33404206682277	2.14564166080149	5.34605591561118	5.91643490797079	5.81352396924457	6.00224580287641	5.35673404982275	7.00625389681842	1.70579084230759	0.52287216982376	2.03537776673046	7.93456890461844	8.45327045927299	7.61774673697406	2.27898452436816	2.02883674085331	2.85883402698117	2.07562331598722	2.02830270255595	1.98890152167178	5.76438226606167	6.24424846668578	5.26351710955782
ENSMUSG00000037060	3.82830395068273	3.4143254963063	3.34687128549571	5.92075895833244	6.78073051723129	6.58315664308695	6.36414444562302	6.45746722458928	6.59144533530666	4.59182879835322	4.50542054588844	4.966790591119	7.0725602429624	7.26520165145746	6.8038436325461	4.88509781513282	4.5239522649356	5.55751088359893	5.53063521768962	5.50185126663859	5.30713074518162	7.54172302854807	8.06281399039472	7.51053903352745
ENSMUSG00000030587	-1.4837578018414	-1.25589854422931	-0.828071579691786	2.84093950498627	3.32406186493202	2.83742534953159	2.65941628924931	2.9076175068161	2.24298231247917	-0.929069638805625	0.152070672027591	-0.0731574024651667	3.59062967844777	3.93496678332425	3.37642604248184	1.66695780283208	0.690790372712656	2.09428315855225	3.15970679268222	3.04272228152644	2.89447172611494	5.32926895547313	5.7718847124019	4.8645160356722
ENSMUSG00000022758	4.80235332541895	5.24698539713638	5.70186494130898	2.78470151922839	1.69001989254077	2.36889038035255	2.28538541213865	2.72430364825251	2.64775735569455	5.25511848535407	5.10129006615426	5.04021245652697	2.24808182928906	1.79908422221646	2.65717549929055	4.28412330453899	3.9887335840451	4.70895397551179	4.20624724251784	4.07784898685004	4.23217020890808	1.47632107172043	1.20753335680651	1.42911365681205
ENSMUSG00000026981	-2.2607639663182	-1.02955168351447	-1.06652361639259	5.3232057713266	5.97987737792089	5.31099155079274	6.31145210108974	5.17614521028301	4.69522522544855	-1.34055290029943	-1.50916763371983	-2.89739239114692	5.34477423728543	5.73466756930327	4.71937785641547	-2.89739239114692	-2.89739239114692	-1.77954866522252	-2.89739239114692	0.720170923677136	0.812925408625501	5.13797890894863	6.23546470627187	5.21951598699151
ENSMUSG00000014599	5.10973312157886	5.31042392317546	5.02554825941788	7.93783055901878	8.14645446895932	7.24779147079805	7.25873528743257	7.30687118332714	6.48140443311277	3.55254584342051	3.61962464077068	3.75974557935268	5.60525009025857	5.53117008353331	5.52083667742605	4.66720375984845	4.29592079571218	4.91326096543524	7.04972111118117	7.36645297324021	7.37763311981286	6.30563764686702	7.43620294532921	6.78469078316132
ENSMUSG00000026547	5.03307838168117	4.25745069795726	4.63508736806562	7.27604200596658	7.63792186453178	7.70318618485301	7.83396630110801	7.59541349108984	8.3498912915535	3.14831018233613	3.71810974724236	3.37806638061807	7.33588688903317	7.62749198831794	7.08576806070522	3.70412153879192	4.07571862531749	3.88174647986901	4.10924551771631	4.69855580625337	5.16608070406191	7.30718411685161	7.76423646076875	6.30101571972303
ENSMUSG00000042367	-1.21088451394624	-0.833947873023419	0.108575045860835	5.32977139719107	6.27929343565783	6.3085506951538	6.17406756815623	5.98552220646019	7.2276114541681	-0.609278297199614	-2.89739239114692	-2.89739239114692	6.59216904281622	7.06796633252963	6.32061249002548	0.176933752148507	-2.89739239114692	0.855611496593432	1.3867297532859	2.87218634568145	2.23476862702433	6.52416875858479	6.46388506907281	5.06593105071536
ENSMUSG00000045954	5.86487050375064	5.11107178172563	5.36292844056093	3.36026708564008	2.51490858265908	2.95555068700436	3.54558034051003	3.89465730743129	3.02947814204067	6.35260505281579	6.59123024364737	6.47571397259596	2.95023740261932	2.00099888407008	2.8087730762067	5.78224177745433	5.96926653762464	5.66413238260105	5.45895630754147	5.61275722022078	5.93375133974933	3.76008355901864	3.00724345930538	4.06522919131128
ENSMUSG00000020181	3.62568998254487	2.99249230654944	3.08033801942705	5.55941222496052	5.28457866113666	5.73310336465865	5.29128479643918	5.43461548025921	5.30592581195998	3.14831018233613	3.20982853212969	3.48711742170784	6.00375243388184	5.66502642336826	6.09581838443473	3.73285460788403	3.32846570033612	3.64265958785929	5.13023892895383	4.86028937268726	6.01167874585428	6.2191687202513	6.12393405246172	6.18245057730418
ENSMUSG00000068699	5.32597893848222	5.09013621599207	5.20071575195481	8.64670272538442	9.21895303560493	8.57444680913417	7.70973625974096	8.32093825792636	8.05940423995175	5.41789796900439	4.95244474357113	5.15326836414129	8.69127936869353	8.94944281686068	8.33709863793598	7.2527625263534	6.45115043419757	7.9667906973738	11.3352560835295	10.7690787250516	10.8991011673936	9.3136675446595	9.76890453167768	9.61898416745628
ENSMUSG00000035929	2.6412919952435	2.88546491144275	3.02056828784205	5.09171994649953	4.88874941277173	4.03310071368033	4.29116695766962	3.98528072672855	4.25121926286585	2.64607331612018	2.70899461228333	3.05269887918773	4.6525753811604	4.63281090252262	3.89994202778822	4.28800089780673	3.54348509743865	4.43639483394189	8.42283239475975	7.56643323884264	8.43722642455214	4.32941163265712	4.93090278130564	4.84198032427598
ENSMUSG00000054555	1.89052044495534	1.91143339094152	2.49218123417803	6.0791690300129	6.5330094774691	6.3960330733684	6.78130015973784	5.38791836608131	6.89294886625551	2.73348346635712	2.73274852240923	2.33120705775627	7.32788598129458	7.94341438553006	7.167532291283	1.54263839966743	1.91334988420699	2.59697278690216	3.70238400504748	2.99462271256698	2.95060399615307	7.36873144445898	7.51122748644215	6.80813201799855
ENSMUSG00000037411	5.32061378718895	6.79659273461548	6.31620639880215	10.8818062628853	11.3916862273358	10.4881611351265	11.3327621876386	10.7993252628361	10.2810005017389	1.31040484962456	1.50992968146276	1.36918060296359	6.54233016252703	8.60934403494941	6.55313610966815	5.5338570506211	4.91131103668627	4.55037832670265	8.26403596561591	9.92315276780961	10.1072560732788	9.91136566683592	10.4519084873633	9.81081584656029
ENSMUSG00000056708	3.31632992598272	3.10410909586086	2.98972844190625	4.72911666548958	5.15008130694816	4.3673891488501	4.7802727968608	4.62372157691912	4.52724963564919	3.82879377248914	3.8757703125679	3.7965351063409	5.54210262713541	6.04677007458374	5.39469080606362	4.60328447659704	4.20412674114997	4.12624749650455	7.55598971955242	8.14734768512401	8.01190162313042	5.19722178074174	6.37360823778602	5.68950017480911
ENSMUSG00000073489	-0.609671532620645	0.0825658457290935	0.887903063368573	4.852796275189	4.24719050481925	3.90681275166702	4.42638877923187	3.48838646814696	3.33104053183259	-1.34055290029943	-1.50916763371983	-2.89739239114692	4.57357661368339	5.23132146577536	4.50668354352653	0.242344744705745	0.768808275406045	1.40445702423303	0.579725016385715	1.80107154893889	1.75673560017981	4.59083991021256	4.68564683406558	4.22470351685743
ENSMUSG00000035673	4.75937824170906	5.11995199342367	5.11042325210401	7.94640061520407	7.92660585052856	7.63067805466403	7.60110650167761	7.50257632422262	7.24784947788259	4.86130761620598	4.49156412172023	4.90073944747077	7.48123883116583	7.33412948756502	7.47201894539485	7.14625017043028	5.51832694866168	6.81291453917351	10.0580034775993	9.4165472057722	10.3400589767836	7.85095078999878	8.18790830149487	8.07327870305114
ENSMUSG00000035621	5.36819665885205	5.21418843571406	4.98702932364325	6.54330271609588	6.67820720453672	6.3603360525895	6.696872873324	6.56422503861174	6.42368115670082	5.32244978104343	5.5948581373786	5.50777778317061	6.4272181037887	6.51759609378683	6.37629387262541	6.40359836817955	5.71590564023369	6.11136747227636	8.70819372187384	8.47199645264396	8.70410203408367	6.42050009356546	6.56039991344302	6.4291698707988
ENSMUSG00000021127	4.6986332169532	4.48069605331252	4.00087579769767	7.04319615744561	6.79745726763373	6.40773846183479	7.58880178821658	6.88153637584894	6.46837869733259	3.10526062383503	3.3079683623679	3.16949991582226	6.23809985007783	6.56297353144371	6.02790273786154	3.58310014475507	4.02892349099277	2.98820901053773	6.58734910588385	6.80457038116149	7.12439565253729	5.63298317138921	6.40741662542398	6.13997590201916
ENSMUSG00000042379	-0.0692467457156774	-0.661725822915706	-2.18424376634506	5.97202448972987	6.74059117315302	5.66537472533795	5.23185875554405	5.66944299632309	4.6243963879671	-1.34055290029943	-1.50916763371983	-0.735295886364054	3.22755659353491	4.1709840293428	2.78458739578158	-2.89739239114692	-1.48015847843082	0.0345302793864841	4.7388248536428	4.25978743081147	5.96815118135258	5.69716335584449	6.67704689411093	5.92571565672834
ENSMUSG00000031584	3.93748421650025	3.8439985159465	3.79331096533123	5.64876840340748	6.02736219638272	6.23307132169544	6.99996042571059	5.98395311922432	6.27383565451992	3.53643154727856	3.84340615630059	3.92393058176008	6.02039648945183	6.04904999334143	5.60611200556367	4.17109006516653	4.45777422528017	4.20207133514626	4.5147576729399	4.38820382044322	4.85656049951183	6.25651210895522	6.56423142142008	6.08452809108348
ENSMUSG00000028871	6.95523310749006	6.6043283035991	6.85989623817566	4.25747097788963	4.2586052187115	4.12420995487711	2.83637832212057	4.89482873487031	3.88839368582455	7.28666291003391	7.54146291099238	7.40187677792912	4.49952915931659	4.18763546708172	4.95974573250189	7.07734358635666	6.83913146608727	7.04396003812333	6.72902922078559	6.64934632985787	6.20291729523366	4.63436021087061	4.46020594482925	5.13346994691509
ENSMUSG00000022951	8.11298792410416	7.44037573813216	7.81025519610296	6.68446478573264	6.82074615072596	6.50054337887731	4.93733382592489	6.01501513175616	5.55700085709253	7.34911527002407	7.35507719951895	7.38284954254733	4.01941609416954	3.68817975697338	4.23050768654074	7.26412604686955	6.57304146456422	6.24384042159731	7.8502093483118	7.88510960534263	9.00760406396948	5.38728428394943	5.83244705105198	5.44560141676735
ENSMUSG00000000957	4.40618492897629	4.62075161133111	4.88597707844102	6.15507093040662	5.7424007623279	6.38686276526539	7.2926381622535	6.64785642505871	7.04983247667567	3.45304430243632	3.64488334201939	3.86741394394228	7.99560712429035	8.62623903489174	7.86844303413477	4.49338795952073	4.63748276321553	4.55037832670265	4.59815176596307	5.01538036958879	5.89672637822538	6.05648605613576	5.88240799358447	6.01011628277916
ENSMUSG00000020427	0.234474015734136	0.176360166093052	0.507329756442127	4.92828452727419	6.8856806688864	6.18248496529088	7.20667422352212	6.85603060828218	7.33914564412046	-1.34055290029943	-2.89739239114692	-2.89739239114692	7.25239974251813	7.750268799704	6.77190586501799	0.176933752148507	-0.309502081637629	0.936766100691574	1.34189026385411	2.85073060935987	2.79065704695501	5.54584304370684	5.6194162447397	4.50526092877908
ENSMUSG00000027806	5.61387673782175	5.62722943507026	5.66817604789298	6.00316434947407	6.4027471092936	5.75566963427261	5.68724175264288	5.50194388107591	5.86415978800932	6.33407990597458	6.30667313462602	6.24895143338346	6.50023209330831	6.83018087320484	6.47216299548762	7.85570725368794	7.34292884081401	7.34506879281287	9.99819202985096	9.71098262460769	9.98175868819571	6.85747161231567	7.4915769666386	7.02870787683237
ENSMUSG00000026822	6.02517942477921	6.75539380176655	5.50873186119574	11.64335916093	11.3606564962849	12.5821182074252	12.2022310703596	12.2702397059229	11.6347525225375	-0.347670153754631	1.4538660880432	1.55242558707045	4.10929167154996	5.62279380183396	3.99786155273855	4.04386307183604	5.18825636229346	3.81891134366493	5.45369749043133	7.02232383184801	6.13943152744499	10.360578035023	10.8006082794747	12.308646753442
ENSMUSG00000022756	5.95592780389152	5.93627496881146	6.27043097692925	4.3508085432881	3.71228746487117	4.63860533880887	3.96283711502367	4.57452685311358	4.0240607896516	5.93375064684663	6.04016704777975	5.83991192481035	1.94749105390847	2.47796328203133	2.51741151615549	5.44634926813724	5.04077967967019	5.27885603321889	4.59337742776236	5.09509673579418	5.32582154043097	3.0822656698014	2.25624127400324	2.83951966239189
ENSMUSG00000046623	-1.21088451394624	-0.833947873023419	-1.06652361639259	3.48315533271872	4.87026631351186	4.7612780332705	5.06422456674557	4.53220967829583	5.68740113059211	-0.347670153754631	-0.348292105761027	-1.44436274284974	5.73998212735113	6.50270206531204	5.59224490425319	-0.0392307373053994	0.221192613984833	1.56623174658848	1.14714373025688	2.73838749978775	2.16530559911285	5.78951115896997	5.4475270364654	4.48601081778645
ENSMUSG00000042834	9.03859474430802	7.99470934425679	8.81257988474035	6.18434777696099	5.26773044236614	6.24906490995309	5.35079056914796	6.10293445136803	6.26290442087288	8.21315227642669	8.4751345057861	8.35169346722317	5.31809655147174	5.72614406208222	5.57472146080448	8.09859525831109	7.90053415797576	7.73898210621006	6.60405989985376	7.33541050162075	6.68469972309027	4.88172023980543	4.13910593209042	4.22470351685743
ENSMUSG00000019558	4.60022059932437	4.38079489835533	4.0688459839187	6.47830350333822	6.15041919846749	6.1410103761527	6.56594255536051	5.94092952895161	5.92783104372726	2.86833777022852	2.70899461228333	2.73659291546875	5.4999978200307	5.86460999167814	5.43797661293107	3.59566946435296	3.74994137256343	3.73631179278058	4.53978968477709	5.64427613605026	5.81781274249701	5.64804941846335	5.59714833414102	5.45553195491151
ENSMUSG00000040998	8.65452550520188	7.44744811358019	8.64672989463521	6.0436654219352	5.48738476060588	6.23307132169544	4.65603776084703	5.2769722299557	5.9069179706189	8.54202928051802	8.65450319672514	8.75909457775479	4.08417913495983	3.62844895023678	4.09939290659336	8.34903810058393	8.36840947636638	8.47586799144134	7.51429001887384	8.03144609549661	7.48190342406321	5.3752629026478	5.48304271912319	4.44006909857144
ENSMUSG00000039518	1.80088843851522	0.63859033263404	1.48255572512047	5.84944191212861	6.0439492855357	7.14041757488962	5.62030649204588	6.22618074594257	6.76029730056127	0.648758009225302	1.56389587710665	1.6086762369513	7.53319510845518	6.84206275724999	6.68637860838997	2.36959826877288	1.0127769513566	2.16335487840732	2.87500712725945	1.35956805589716	3.65516800489391	7.55177181095451	6.28815499065491	5.87358666516673
